CAP_Round,Institute_Code,Institute_Name,Course_Code,Course_Name,Category,Merit_No,Percentile,Section,Status_Type,Page_No
CAP3,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,GOBCH,119609,51.1396363,Home University Seats Allotted to Home University Candidates,Un-Aided,703
CAP3,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,LOPENH,137579,39.7481853,Home University Seats Allotted to Home University Candidates,Un-Aided,703
CAP3,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,LSCH,137579,39.7481853,Home University Seats Allotted to Home University Candidates,Un-Aided,703
CAP3,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513991610,Automation and Robotics,LOBCH,119610,51.1396363,Home University Seats Allotted to Home University Candidates,Un-Aided,703
CAP3,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,GOPENH,62043,78.1973837,Home University Seats Allotted to Home University Candidates,Un-Aided,703
CAP3,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,GSTH,62043,78.1973837,Home University Seats Allotted to Home University Candidates,Un-Aided,703
CAP3,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,GVJH,62043,78.1973837,Home University Seats Allotted to Home University Candidates,Un-Aided,703
CAP3,05139,"Pravara Rural College of Engineering, Loni, Pravaranagar, Ahmednagar.",0513999510,Artificial Intelligence and Data Science,LSCH,62043,78.1973837,Home University Seats Allotted to Home University Candidates,Un-Aided,703
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515119110,Civil Engineering,LOBCH,85629,68.4737144,Home University Seats Allotted to Home University Candidates,Un-Aided,704
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,GOPENH,37485,87.2784734,Home University Seats Allotted to Home University Candidates,Un-Aided,705
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,GSTH,37485,87.2784734,Home University Seats Allotted to Home University Candidates,Un-Aided,705
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,GNT2H,37485,87.2784734,Home University Seats Allotted to Home University Candidates,Un-Aided,705
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,GSEBCH,37485,87.2784734,Home University Seats Allotted to Home University Candidates,Un-Aided,705
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,LSEBCH,37485,87.2784734,Home University Seats Allotted to Home University Candidates,Un-Aided,705
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124510,Computer Engineering,PWDOBCH,37485,87.2784734,Home University Seats Allotted to Home University Candidates,Un-Aided,705
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,GOPENH,36842,87.4969245,Home University Seats Allotted to Home University Candidates,Un-Aided,705
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515124610,Information Technology,LOBCH,36842,87.4969245,Home University Seats Allotted to Home University Candidates,Un-Aided,705
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,GOPENH,78630,71.5965758,Home University Seats Allotted to Home University Candidates,Un-Aided,706
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,GOBCH,78630,71.5965758,Home University Seats Allotted to Home University Candidates,Un-Aided,706
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515129310,Electrical Engineering,LOPENH,78630,71.5965758,Home University Seats Allotted to Home University Candidates,Un-Aided,706
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,GOPENH,146075,33.6953839,Home University Seats Allotted to Home University Candidates,Un-Aided,707
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,GNT2H,146075,33.6953839,Home University Seats Allotted to Home University Candidates,Un-Aided,707
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,GOBCH,146075,33.6953839,Home University Seats Allotted to Home University Candidates,Un-Aided,707
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,LOPENH,146075,33.6953839,Home University Seats Allotted to Home University Candidates,Un-Aided,707
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515137210,Electronics and Telecommunication Engg,PWDOPENH,146075,33.6953839,Home University Seats Allotted to Home University Candidates,Un-Aided,707
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,GOPENH,86158,68.1767082,Home University Seats Allotted to Home University Candidates,Un-Aided,708
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,GSCH,86158,68.1767082,Home University Seats Allotted to Home University Candidates,Un-Aided,708
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,GOBCH,86158,68.1767082,Home University Seats Allotted to Home University Candidates,Un-Aided,708
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,LOPENH,86158,68.1767082,Home University Seats Allotted to Home University Candidates,Un-Aided,708
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515161210,Mechanical Engineering,PWDOPENH,86158,68.1767082,Home University Seats Allotted to Home University Candidates,Un-Aided,708
CAP3,05151,"MET Bhujbal Knowledge City MET League's Engineering College, Adgaon, Nashik.",0515199510,Artificial Intelligence and Data Science,GSEBCH,41502,85.8632396,Home University Seats Allotted to Home University Candidates,Un-Aided,709
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515219110,Civil Engineering,GOPENS,144009,35.2166182,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,710
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515219110,Civil Engineering,LOPENS,132920,42.8773305,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,710
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515224210,Computer Science and Engineering,GOPENS,80884,70.5215521,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,710
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515224210,Computer Science and Engineering,LOPENS,83647,69.4683908,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,710
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515224210,Computer Science and Engineering,TFWS,17983,94.0242686,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,710
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515224610,Information Technology,GOPENS,69944,75.1972801,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,710
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515224610,Information Technology,LOPENS,55641,80.6344635,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,710
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515229310,Electrical Engineering,GOPENS,121818,50.0353239,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,710
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515229310,Electrical Engineering,LOPENS,131662,43.8452614,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,710
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515237210,Electronics and Telecommunication Engg,GOPENS,107493,57.8688386,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,711
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515237210,Electronics and Telecommunication Engg,LOPENS,114237,54.1800379,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,711
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515237210,Electronics and Telecommunication Engg,TFWS,66864,76.3630319,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,711
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515261210,Mechanical Engineering,GOPENS,135330,41.3261276,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,711
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515261210,Mechanical Engineering,LOPENS,125327,47.9076668,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,711
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENS,99089,62.7875345,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,711
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPENS,88582,67.2944770,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,711
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515291210,Computer Science and Engineering(Data Science),GOPENS,77263,72.1467831,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,711
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515291310,Computer Science and Engineering (Artificial Intelligence),GOPENS,104025,60.1291862,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,712
CAP3,05152,"G H Raisoni College of  Engineering and Management, Jalgaon",0515291310,Computer Science and Engineering (Artificial Intelligence),LOPENS,90330,66.1855163,State Level,Un-Aided Autonomous Linguistic Minority - Hindi,712
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,GOPENS,75056,73.1122470,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,GSTS,136673,40.2848342,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,GNT1S,109938,56.9588351,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,GNT2S,88861,67.0458361,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,GOBCS,110342,56.8466110,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,GSEBCS,65412,76.7997668,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,LOPENS,98645,62.7958080,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,LSCS,76842,72.3242844,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,LOBCS,178441,1.8070756,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,PWDOPENS,75902,72.7750912,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,PWDSCS,128166,46.2784017,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516019110,Civil Engineering,PWDOBCS,78711,71.5965758,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516024510,Computer Engineering,GOPENS,15632,94.8163231,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516024510,Computer Engineering,GSTS,51264,82.2448555,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516024510,Computer Engineering,LSCS,41114,85.9711131,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516024510,Computer Engineering,PWDOPENS,15460,94.8378933,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516024510,Computer Engineering,PWDOBCS,16862,94.4189289,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516024610,Information Technology,GVJS,51490,82.1766955,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516024610,Information Technology,ORPHAN,55812,80.5929134,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516029310,Electrical Engineering,GOPENS,39232,86.6547892,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516029310,Electrical Engineering,GSCS,83130,69.7604398,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516029310,Electrical Engineering,LOPENS,31364,89.3399508,State Level,Un-Aided Autonomous,713
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516061210,Mechanical Engineering,GSTS,127320,46.3828235,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516061210,Mechanical Engineering,LSCS,168036,14.1948203,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516061210,Mechanical Engineering,LVJS,88560,67.2944770,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516061210,Mechanical Engineering,PWDOPENS,40606,86.1322362,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516062410,Mechatronics Engineering,GOPENS,38868,86.8030050,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516062410,Mechatronics Engineering,GSCS,82228,69.8140377,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516062410,Mechatronics Engineering,LSCS,80694,70.5215521,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516084410,Electronics and Computer Engineering,GOPENS,27706,90.7468896,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516084410,Electronics and Computer Engineering,GNT2S,50269,82.7090241,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516084410,Electronics and Computer Engineering,GSEBCS,33481,88.6962727,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516084410,Electronics and Computer Engineering,LOPENS,26483,91.1978661,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516091510,Structural Engineering,GSEBCS,50151,82.7090241,State Level,Un-Aided Autonomous,714
CAP3,05160,"Sanjivani Rural Education Society's Sanjivani College of Engineering, Kopargaon",0516091510,Structural Engineering,DEFOPENS,55306,80.7840564,State Level,Un-Aided Autonomous,714
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516119110,Civil Engineering,GOPENH,101386,60.5967420,Home University Seats Allotted to Home University Candidates,Un-Aided,715
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516119110,Civil Engineering,GSCH,101386,60.5967420,Home University Seats Allotted to Home University Candidates,Un-Aided,715
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516119110,Civil Engineering,GOBCH,125152,47.9076668,Home University Seats Allotted to Home University Candidates,Un-Aided,715
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516119110,Civil Engineering,LOPENH,125152,47.9076668,Home University Seats Allotted to Home University Candidates,Un-Aided,715
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516119110,Civil Engineering,LSCH,169397,13.0626183,Home University Seats Allotted to Home University Candidates,Un-Aided,715
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516119110,Civil Engineering,LSTH,169397,13.0626183,Home University Seats Allotted to Home University Candidates,Un-Aided,715
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516119110,Civil Engineering,LNT2H,111676,55.3559436,Home University Seats Allotted to Home University Candidates,Un-Aided,715
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516119110,Civil Engineering,PWDOPENH,111676,55.3559436,Home University Seats Allotted to Home University Candidates,Un-Aided,715
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516124510,Computer Engineering,GOPENH,55911,80.5929134,Home University Seats Allotted to Home University Candidates,Un-Aided,716
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516124510,Computer Engineering,GNT2H,55911,80.5929134,Home University Seats Allotted to Home University Candidates,Un-Aided,716
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516124510,Computer Engineering,LVJH,55911,80.5929134,Home University Seats Allotted to Home University Candidates,Un-Aided,716
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516124610,Information Technology,GOPENH,71026,74.6830629,Home University Seats Allotted to Home University Candidates,Un-Aided,717
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516124610,Information Technology,GSTH,71026,74.6830629,Home University Seats Allotted to Home University Candidates,Un-Aided,717
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516125710,Computer Science and Design,GOPENH,99897,61.8908693,Home University Seats Allotted to Home University Candidates,Un-Aided,718
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516125710,Computer Science and Design,GOBCH,99897,61.8908693,Home University Seats Allotted to Home University Candidates,Un-Aided,718
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516125710,Computer Science and Design,GSEBCH,99897,61.8908693,Home University Seats Allotted to Home University Candidates,Un-Aided,718
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516129310,Electrical Engineering,GOPENH,88581,67.2944770,Home University Seats Allotted to Home University Candidates,Un-Aided,719
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516129310,Electrical Engineering,GSTH,88581,67.2944770,Home University Seats Allotted to Home University Candidates,Un-Aided,719
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516129310,Electrical Engineering,GNT1H,88581,67.2944770,Home University Seats Allotted to Home University Candidates,Un-Aided,719
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516129310,Electrical Engineering,GOBCH,88581,67.2944770,Home University Seats Allotted to Home University Candidates,Un-Aided,719
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516129310,Electrical Engineering,LOPENH,117484,52.2046883,Home University Seats Allotted to Home University Candidates,Un-Aided,719
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516129310,Electrical Engineering,LSCH,117484,52.2046883,Home University Seats Allotted to Home University Candidates,Un-Aided,719
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516129310,Electrical Engineering,LSTH,117484,52.2046883,Home University Seats Allotted to Home University Candidates,Un-Aided,719
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516129310,Electrical Engineering,LOBCH,117484,52.2046883,Home University Seats Allotted to Home University Candidates,Un-Aided,719
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516129310,Electrical Engineering,PWDOPENH,104047,60.1291862,Home University Seats Allotted to Home University Candidates,Un-Aided,719
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137210,Electronics and Telecommunication Engg,GOPENH,79784,71.1376941,Home University Seats Allotted to Home University Candidates,Un-Aided,720
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137210,Electronics and Telecommunication Engg,GSCH,79784,71.1376941,Home University Seats Allotted to Home University Candidates,Un-Aided,720
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137210,Electronics and Telecommunication Engg,GSTH,79784,71.1376941,Home University Seats Allotted to Home University Candidates,Un-Aided,720
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137210,Electronics and Telecommunication Engg,GSEBCH,79784,71.1376941,Home University Seats Allotted to Home University Candidates,Un-Aided,720
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137210,Electronics and Telecommunication Engg,LOPENH,158653,23.9454765,Home University Seats Allotted to Home University Candidates,Un-Aided,720
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137210,Electronics and Telecommunication Engg,LNT2H,158653,23.9454765,Home University Seats Allotted to Home University Candidates,Un-Aided,720
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137210,Electronics and Telecommunication Engg,LOBCH,158653,23.9454765,Home University Seats Allotted to Home University Candidates,Un-Aided,720
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137210,Electronics and Telecommunication Engg,PWDOPENH,158653,23.9454765,Home University Seats Allotted to Home University Candidates,Un-Aided,720
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137810,Electronics Engineering ( VLSI Design and Technology),GOPENH,112507,55.1151268,Home University Seats Allotted to Home University Candidates,Un-Aided,721
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137810,Electronics Engineering ( VLSI Design and Technology),GSCH,112507,55.1151268,Home University Seats Allotted to Home University Candidates,Un-Aided,721
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137810,Electronics Engineering ( VLSI Design and Technology),GSTH,85407,68.4785771,Home University Seats Allotted to Home University Candidates,Un-Aided,721
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137810,Electronics Engineering ( VLSI Design and Technology),GNT3H,85407,68.4785771,Home University Seats Allotted to Home University Candidates,Un-Aided,721
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137810,Electronics Engineering ( VLSI Design and Technology),GOBCH,100875,60.8485656,Home University Seats Allotted to Home University Candidates,Un-Aided,721
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137810,Electronics Engineering ( VLSI Design and Technology),GSEBCH,100875,60.8485656,Home University Seats Allotted to Home University Candidates,Un-Aided,721
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516137810,Electronics Engineering ( VLSI Design and Technology),LOPENH,100875,60.8485656,Home University Seats Allotted to Home University Candidates,Un-Aided,721
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516161210,Mechanical Engineering,GOPENH,154763,27.1532908,Home University Seats Allotted to Home University Candidates,Un-Aided,722
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516161210,Mechanical Engineering,GOBCH,132604,43.1231034,Home University Seats Allotted to Home University Candidates,Un-Aided,722
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516161210,Mechanical Engineering,LOPENH,137776,39.5390798,Home University Seats Allotted to Home University Candidates,Un-Aided,722
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516199510,Artificial Intelligence and Data Science,GSTH,77884,71.7682877,Home University Seats Allotted to Home University Candidates,Un-Aided,723
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516199510,Artificial Intelligence and Data Science,GNT2H,77884,71.7682877,Home University Seats Allotted to Home University Candidates,Un-Aided,723
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516199510,Artificial Intelligence and Data Science,GOBCH,77884,71.7682877,Home University Seats Allotted to Home University Candidates,Un-Aided,723
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516199510,Artificial Intelligence and Data Science,LOPENH,77884,71.7682877,Home University Seats Allotted to Home University Candidates,Un-Aided,723
CAP3,05161,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar",0516199510,Artificial Intelligence and Data Science,LOBCH,77884,71.7682877,Home University Seats Allotted to Home University Candidates,Un-Aided,723
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516219110,Civil Engineering,GOPENH,137804,39.5390798,Home University Seats Allotted to Home University Candidates,Un-Aided,724
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516219110,Civil Engineering,GSCH,137804,39.5390798,Home University Seats Allotted to Home University Candidates,Un-Aided,724
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516219110,Civil Engineering,GSEBCH,162910,19.2570952,Home University Seats Allotted to Home University Candidates,Un-Aided,724
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516219110,Civil Engineering,LOPENH,162910,19.2570952,Home University Seats Allotted to Home University Candidates,Un-Aided,724
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516219110,Civil Engineering,LNT1H,175746,5.5566668,Home University Seats Allotted to Home University Candidates,Un-Aided,724
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516219110,Civil Engineering,LNT2H,175746,5.5566668,Home University Seats Allotted to Home University Candidates,Un-Aided,724
CAP3,05162,"Amrutvahini Sheti & Shikshan Vikas Sanstha's Amrutvahini College of Engineering, Sangamner",0516219110,Civil Engineering,PWDOBCH,152095,28.7732713,Home University Seats Allotted to Home University Candidates,Un-Aided,724
